year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Total Employment in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Real GDP (Biillion),Nominal GDP
1990,Idaho,2.3,4.55,3.35,6.63,3.35,6.63,130.7,728642.4167,493986.3333,466186.1667,27800.16667,5.625,5963.1,10055.1
1990,Illinois,3.35,6.63,3.35,6.63,3.35,6.63,130.7,8691494.667,5929803.25,5556300.667,373502.5833,6.3,5963.1,10055.1
1990,Indiana,2,3.96,3.35,6.63,3.35,6.63,130.7,4182011.417,2809785.083,2666720.083,143065,5.108333333,5963.1,10055.1
1990,Iowa,0,0,3.35,6.63,3.35,6.63,130.7,2088455.167,1453632.667,1389010.583,64622.08333,4.441666667,5963.1,10055.1
1990,Kansas,1.6,3.17,3.35,6.63,3.35,6.63,130.7,1823499.167,1272618.5,1218330.583,54287.91667,4.25,5963.1,10055.1
1990,Kentucky,3.35,6.63,3.35,6.63,3.35,6.63,130.7,2798750.917,1754345.083,1648289.667,106055.4167,6.041666667,5963.1,10055.1
1990,Louisiana,0,0,3.35,6.63,3.35,6.63,130.7,3072687,1866775.333,1750296.833,116478.5,6.233333333,5963.1,10055.1
1990,Maine,3.65,7.22,3.35,6.63,3.65,7.22,130.7,939445.5,632166.4167,598248.9167,33917.5,5.358333333,5963.1,10055.1
1990,Maryland,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3690696.583,2574086.417,2462725.667,111360.75,4.325,5963.1,10055.1
1990,Massachusetts,3.65,7.22,3.35,6.63,3.65,7.22,130.7,4713235.083,3231365.833,3025421.833,205944,6.383333333,5963.1,10055.1
1990,Michigan,3.35,6.63,3.35,6.63,3.35,6.63,130.7,7014564.167,4615379.167,4260843.583,354535.5833,7.7,5963.1,10055.1
1990,Minnesota,3.55,7.03,3.35,6.63,3.55,7.03,130.7,3270575.667,2396233.333,2283724,112509.3333,4.708333333,5963.1,10055.1
1990,Mississippi,0,0,3.35,6.63,3.35,6.63,130.7,1894245.833,1178343.417,1089029,89314.41667,7.583333333,5963.1,10055.1
1990,Missouri,0,0,3.35,6.63,3.35,6.63,130.7,3861197.167,2606793.333,2452399.417,154393.9167,5.916666667,5963.1,10055.1
1990,Montana,3.35,6.63,3.35,6.63,3.35,6.63,130.7,595669.1667,403218.25,378760.5,24457.75,6.058333333,5963.1,10055.1
1990,Nebraska,3.35,6.63,3.35,6.63,3.35,6.63,130.7,1162186.583,824510.5833,804831.5,19679.08333,2.375,5963.1,10055.1
1990,Nevada,3.35,6.63,3.35,6.63,3.35,6.63,130.7,939454.9167,666659.9167,635294.1667,31365.75,4.7,5963.1,10055.1
1990,New Hampshire,3.55,7.03,3.35,6.63,3.55,7.03,130.7,847907.75,622735.5,589971.5,32764,5.275,5963.1,10055.1
1990,New Jersey,3.35,6.63,3.35,6.63,3.35,6.63,130.7,6045542.5,4059066.583,3853143.167,205923.4167,5.066666667,5963.1,10055.1
1990,New Mexico,3.35,6.63,3.35,6.63,3.35,6.63,130.7,1118366.25,711132.8333,663586.6667,47546.16667,6.675,5963.1,10055.1
1990,New York,3.35,6.63,3.35,6.63,3.35,6.63,130.7,14078826.92,8830304.333,8359105.667,471198.6667,5.35,5963.1,10055.1
1990,North Carolina,3.35,6.63,3.35,6.63,3.35,6.63,130.7,5096212.167,3477510.5,3334073.917,143436.5833,4.116666667,5963.1,10055.1
1990,North Dakota,2.8,5.54,3.35,6.63,3.35,6.63,130.7,463433.75,316765.25,303704,13061.25,4.133333333,5963.1,10055.1
1990,Ohio,2.3,4.55,3.35,6.63,3.35,6.63,130.7,8231273,5407048.75,5093964.5,313084.25,5.791666667,5963.1,10055.1
1990,Oklahoma,3.35,6.63,3.35,6.63,3.35,6.63,130.7,2346785.417,1519860.75,1437973.333,81887.41667,5.383333333,5963.1,10055.1
1990,Oregon,3.35,6.63,3.35,6.63,3.35,6.63,130.7,2193841.417,1494905.333,1414249.667,80655.66667,5.4,5963.1,10055.1
1990,Pennsylvania,3.35,6.63,3.35,6.63,3.35,6.63,130.7,9205918.667,5813004.5,5493100.833,319903.6667,5.516666667,5963.1,10055.1
1990,Rhode Island,3.65,7.22,3.35,6.63,3.65,7.22,130.7,775851.3333,523457.25,490749.3333,32707.91667,6.25,5963.1,10055.1
1990,South Carolina,0,0,3.35,6.63,3.35,6.63,130.7,2611842.917,1737923.083,1652692.5,85230.58333,4.908333333,5963.1,10055.1
1990,South Dakota,2.8,5.54,3.35,6.63,3.35,6.63,130.7,500932.25,349284.5833,336572.6667,12711.91667,3.625,5963.1,10055.1
1990,Tennessee,0,0,3.35,6.63,3.35,6.63,130.7,3765396.167,2397807.25,2269787.417,128019.8333,5.35,5963.1,10055.1
1990,Texas,3.35,6.63,3.35,6.63,3.35,6.63,130.7,12604401.67,8607913.167,8058486.583,549426.5833,6.383333333,5963.1,10055.1
1990,Utah,2.5,4.95,3.35,6.63,3.35,6.63,130.7,1159015.75,818465.9167,782603.3333,35862.58333,4.383333333,5963.1,10055.1
1990,Vermont,3.55,7.03,3.35,6.63,3.55,7.03,130.7,429401.9167,306921.0833,292473.9167,14447.16667,4.708333333,5963.1,10055.1
1990,Virginia,2.65,5.24,3.35,6.63,3.35,6.63,130.7,4655612.75,3233167.333,3090089.333,143078,4.416666667,5963.1,10055.1
1990,Washington,2.3,4.55,3.35,6.63,3.35,6.63,130.7,3676358.583,2522237.417,2391985.083,130252.3333,5.166666667,5963.1,10055.1
1990,West Virginia,3.35,6.63,3.35,6.63,3.35,6.63,130.7,1398424,769530.5,703193.0833,66337.41667,8.625,5963.1,10055.1
1990,Wisconsin,3.35,6.63,3.35,6.63,3.35,6.63,130.7,3677216.75,2598471.917,2484979.333,113492.5833,4.366666667,5963.1,10055.1
1990,Wyoming,1.6,3.17,3.35,6.63,3.35,6.63,130.7,329521.3333,237136.5833,225018.5,12118.08333,5.125,5963.1,10055.1
1991,Alabama,0,0,3.8,7.22,3.8,7.22,136.2,3115005.25,1924366.25,1783544.25,140822,7.325,6158.1,10044.2
1991,Alaska,4.3,8.17,3.8,7.22,4.3,8.17,136.2,381590.5,276405.1667,253330.4167,23074.75,8.341666667,6158.1,10044.2
1991,Arizona,0,0,3.8,7.22,3.8,7.22,136.2,2854416.75,1808831.583,1702794,106037.5833,5.858333333,6158.1,10044.2
1991,Arkansas,3.35,6.36,3.8,7.22,3.8,7.22,136.2,1803117.833,1136568.417,1053431,83137.41667,7.308333333,6158.1,10044.2
1991,California,4.25,8.07,3.8,7.22,4.25,8.07,136.2,22780860,15133302.92,13950435.08,1182867.833,7.825,6158.1,10044.2
1991,Colorado,3,5.7,3.8,7.22,3.8,7.22,136.2,2542584,1803670.083,1708311.25,95358.83333,5.283333333,6158.1,10044.2
1991,Connecticut,4.25,8.07,3.8,7.22,4.25,8.07,136.2,2570733.583,1828675.917,1708795.333,119880.5833,6.55,6158.1,10044.2
1991,Delaware,3.8,7.22,3.8,7.22,3.8,7.22,136.2,520990.5,362034.6667,340609.5,21425.16667,5.916666667,6158.1,10044.2
1991,District of Columbia,3.7,7.03,3.8,7.22,3.8,7.22,136.2,480013.6667,320211.4167,295577.5,24633.91667,7.7,6158.1,10044.2
1991,Florida,0,0,3.8,7.22,3.8,7.22,136.2,10485654.83,6513221.5,6015316.25,497905.25,7.641666667,6158.1,10044.2
1991,Georgia,3.25,6.17,3.8,7.22,3.8,7.22,136.2,4976617.75,3316584.833,3141032.667,175552.1667,5.291666667,6158.1,10044.2
1991,Hawaii,3.85,7.31,3.8,7.22,3.85,7.31,136.2,826509.8333,564949.8333,549151.0833,15798.75,2.791666667,6158.1,10044.2
1991,Idaho,3.8,7.22,3.8,7.22,3.8,7.22,136.2,751752.4167,509714.8333,477413.6667,32301.16667,6.341666667,6158.1,10044.2
1991,Illinois,3.8,7.22,3.8,7.22,3.8,7.22,136.2,8768688.25,5932297.917,5499779.167,432518.75,7.283333333,6158.1,10044.2
1991,Indiana,3.35,6.36,3.8,7.22,3.8,7.22,136.2,4242413.333,2801824.417,2642230.667,159593.75,5.7,6158.1,10044.2
1991,Iowa,4.25,8.07,3.8,7.22,4.25,8.07,136.2,2104403.167,1471258.417,1402228.333,69030.08333,4.691666667,6158.1,10044.2
1991,Kansas,2.65,5.03,3.8,7.22,3.8,7.22,136.2,1834218.583,1285621.083,1228363.583,57257.5,4.45,6158.1,10044.2
1991,Kentucky,3.8,7.22,3.8,7.22,3.8,7.22,136.2,2827754.333,1760313.917,1631374.167,128939.75,7.316666667,6158.1,10044.2
1991,Louisiana,0,0,3.8,7.22,3.8,7.22,136.2,3097060.583,1905305.833,1767260.917,138044.9167,7.241666667,6158.1,10044.2
1991,Maine,3.85,7.31,3.8,7.22,3.85,7.31,136.2,943988,640463.5833,590576.9167,49886.66667,7.783333333,6158.1,10044.2
1991,Maryland,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3719173,2616180.5,2460539.75,155640.75,5.941666667,6158.1,10044.2
1991,Massachusetts,3.75,7.12,3.8,7.22,3.8,7.22,136.2,4695649.5,3185786.167,2903811.583,281974.5833,8.858333333,6158.1,10044.2
1991,Michigan,3.35,6.36,3.8,7.22,3.8,7.22,136.2,7073529,4597712.417,4170665.917,427046.5,9.283333333,6158.1,10044.2
1991,Minnesota,4.25,8.07,3.8,7.22,4.25,8.07,136.2,3308423.5,2430536.333,2306161.167,124375.1667,5.108333333,6158.1,10044.2
1991,Mississippi,0,0,3.8,7.22,3.8,7.22,136.2,1915134.917,1184239.333,1084657.833,99581.5,8.391666667,6158.1,10044.2
1991,Missouri,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3892925.417,2633958.833,2460870.5,173088.3333,6.566666667,6158.1,10044.2
1991,Montana,3.8,7.22,3.8,7.22,3.8,7.22,136.2,602292.5833,402935.6667,374964.75,27970.91667,6.933333333,6158.1,10044.2
1991,Nebraska,3.35,6.36,3.8,7.22,3.8,7.22,136.2,1174176.167,838812.9167,816528.3333,22284.58333,2.658333333,6158.1,10044.2
1991,Nevada,3.8,7.22,3.8,7.22,3.8,7.22,136.2,998373.8333,700244.1667,658875.3333,41368.83333,5.9,6158.1,10044.2
1991,New Hampshire,3.85,7.31,3.8,7.22,3.85,7.31,136.2,848270.8333,619860.3333,577703.5,42156.83333,6.8,6158.1,10044.2
1991,New Jersey,3.8,7.22,3.8,7.22,3.8,7.22,136.2,6075964,4064716.583,3788589.833,276126.75,6.783333333,6158.1,10044.2
1991,New Mexico,3.35,6.36,3.8,7.22,3.8,7.22,136.2,1139093,723043.0833,670514.5,52528.58333,7.266666667,6158.1,10044.2
1991,New York,3.8,7.22,3.8,7.22,3.8,7.22,136.2,14099912.92,8747357.167,8107606.75,639750.4167,7.308333333,6158.1,10044.2
1991,North Carolina,3.35,6.36,3.8,7.22,3.8,7.22,136.2,5192677.75,3539215.167,3329942.417,209272.75,5.908333333,6158.1,10044.2
1991,North Dakota,3.4,6.46,3.8,7.22,3.8,7.22,136.2,463998.6667,316523.9167,302742.75,13781.16667,4.366666667,6158.1,10044.2
1991,Ohio,3.8,7.22,3.8,7.22,3.8,7.22,136.2,8297526.833,5418918.333,5065009.5,353908.8333,6.533333333,6158.1,10044.2
1991,Oklahoma,3.8,7.22,3.8,7.22,3.8,7.22,136.2,2363909.25,1512828.917,1422150,90678.91667,6,6158.1,10044.2
1991,Oregon,4.75,9.02,3.8,7.22,4.75,9.02,136.2,2244004,1516779.25,1422897.25,93882,6.2,6158.1,10044.2
1991,Pennsylvania,3.8,7.22,3.8,7.22,3.8,7.22,136.2,9257368.333,5844175.417,5440000.5,404174.9167,6.916666667,6158.1,10044.2
1991,Rhode Island,4.25,8.07,3.8,7.22,4.25,8.07,136.2,779699.4167,525339.5,481079.25,44260.25,8.416666667,6158.1,10044.2
1991,South Carolina,0,0,3.8,7.22,3.8,7.22,136.2,2663758.833,1767197,1659312.167,107884.8333,6.108333333,6158.1,10044.2
1991,South Dakota,3.8,7.22,3.8,7.22,3.8,7.22,136.2,505393.3333,354236.5833,341785.1667,12451.41667,3.525,6158.1,10044.2
1991,Tennessee,0,0,3.8,7.22,3.8,7.22,136.2,3822508.917,2419414.25,2259552.917,159861.3333,6.6,6158.1,10044.2
1991,Texas,3.35,6.36,3.8,7.22,3.8,7.22,136.2,12807208.33,8770370.417,8158812.583,611557.8333,6.983333333,6158.1,10044.2
1991,Utah,3.8,7.22,3.8,7.22,3.8,7.22,136.2,1202129.083,847795.1667,807566.5833,40228.58333,4.758333333,6158.1,10044.2
1991,Vermont,3.85,7.31,3.8,7.22,3.85,7.31,136.2,432367.5833,306712.25,288491.9167,18220.33333,5.958333333,6158.1,10044.2
1991,Virginia,2.65,5.03,3.8,7.22,3.8,7.22,136.2,4714028.167,3320933.417,3128232.75,192700.6667,5.808333333,6158.1,10044.2
1991,Washington,4.25,8.07,3.8,7.22,4.25,8.07,136.2,3762332.583,2559405.333,2403377.833,156027.5,6.091666667,6158.1,10044.2
1991,West Virginia,3.35,6.36,3.8,7.22,3.8,7.22,136.2,1408715,780846.8333,697680.9167,83165.91667,10.65,6158.1,10044.2
1991,Wisconsin,3.8,7.22,3.8,7.22,3.8,7.22,136.2,3720426.5,2629674.75,2488546.167,141128.5833,5.375,6158.1,10044.2
1991,Wyoming,1.6,3.04,3.8,7.22,3.8,7.22,136.2,333564.0833,236823,225075.1667,11747.83333,4.966666667,6158.1,10044.2
1992,Alabama,0,0,4.25,7.84,4.25,7.84,140.3,3151380.25,1962245.833,1814428.25,147817.5833,7.525,6520.3,10398
1992,Alaska,4.75,8.76,4.25,7.84,4.75,8.76,140.3,394653.6667,286332.9167,260994.25,25338.66667,8.858333333,6520.3,10398
1992,Arizona,0,0,4.25,7.84,4.25,7.84,140.3,2954322.25,1875193.917,1733236.333,141957.5833,7.566666667,6520.3,10398
1992,Arkansas,3.65,6.73,4.25,7.84,4.25,7.84,140.3,1824975.75,1159072,1077989.25,81082.75,7,6520.3,10398
1992,California,4.25,7.84,4.25,7.84,4.25,7.84,140.3,23048541.58,15301725.17,13870881.42,1430843.75,9.35,6520.3,10398
1992,Colorado,3,5.53,4.25,7.84,4.25,7.84,140.3,2619814,1847596.167,1734762.083,112834.0833,6.091666667,6520.3,10398
1992,Connecticut,4.27,7.87,4.25,7.84,4.27,7.87,140.3,2558623.75,1818475.167,1685376.667,133098.5,7.333333333,6520.3,10398
1992,Delaware,4.25,7.84,4.25,7.84,4.25,7.84,140.3,528653.3333,366972.4167,347765.5833,19206.83333,5.225,6520.3,10398
1992,District of Columbia,3.9,7.19,4.25,7.84,4.25,7.84,140.3,473734.3333,317056.1667,289890.0833,27166.08333,8.583333333,6520.3,10398
1992,Florida,0,0,4.25,7.84,4.25,7.84,140.3,10689834.17,6626233.5,6071205.5,555028,8.366666667,6520.3,10398
1992,Georgia,3.25,5.99,4.25,7.84,4.25,7.84,140.3,5085498.333,3421064,3195348.25,225715.75,6.583333333,6520.3,10398
1992,Hawaii,3.85,7.1,4.25,7.84,4.25,7.84,140.3,840083.6667,576816.1667,552928.4167,23887.75,4.141666667,6520.3,10398
1992,Idaho,4.25,7.84,4.25,7.84,4.25,7.84,140.3,775170.5,529631.6667,495061.4167,34570.25,6.516666667,6520.3,10398
1992,Illinois,4.25,7.84,4.25,7.84,4.25,7.84,140.3,8844258.583,6026608,5551803,474805,7.866666667,6520.3,10398
1992,Indiana,3.35,6.18,4.25,7.84,4.25,7.84,140.3,4289722,2859774.5,2685745.333,174029.1667,6.091666667,6520.3,10398
1992,Iowa,4.65,8.57,4.25,7.84,4.65,8.57,140.3,2124507.167,1525113.417,1456746.5,68366.91667,4.483333333,6520.3,10398
1992,Kansas,2.65,4.89,4.25,7.84,4.25,7.84,140.3,1857693.667,1310337.417,1250515.417,59822,4.566666667,6520.3,10398
1992,Kentucky,4.25,7.84,4.25,7.84,4.25,7.84,140.3,2856435,1777316,1654949.833,122366.1667,6.891666667,6520.3,10398
1992,Louisiana,0,0,4.25,7.84,4.25,7.84,140.3,3119232.833,1924339.417,1773591.25,150748.1667,7.833333333,6520.3,10398
1992,Maine,4.25,7.84,4.25,7.84,4.25,7.84,140.3,945376.6667,641027.5833,593994.25,47033.33333,7.333333333,6520.3,10398
1992,Maryland,4.25,7.84,4.25,7.84,4.25,7.84,140.3,3743319.167,2654918.667,2481562.083,173356.5833,6.533333333,6520.3,10398
1992,Massachusetts,4.25,7.84,4.25,7.84,4.25,7.84,140.3,4685947,3184326.5,2904449.333,279877.1667,8.775,6520.3,10398
1992,Michigan,3.35,6.18,4.25,7.84,4.25,7.84,140.3,7128842.833,4670404.667,4247082.833,423321.8333,9.066666667,6520.3,10398
1992,Minnesota,4.25,7.84,4.25,7.84,4.25,7.84,140.3,3345227.75,2464563.917,2340290.417,124273.5,5.033333333,6520.3,10398
1992,Mississippi,0,0,4.25,7.84,4.25,7.84,140.3,1928941,1192344.917,1097235.25,95109.66667,7.975,6520.3,10398
1992,Missouri,4.25,7.84,4.25,7.84,4.25,7.84,140.3,3921320.75,2642546.083,2479329.833,163216.25,6.175,6520.3,10398
1992,Montana,4.25,7.84,4.25,7.84,4.25,7.84,140.3,612721.25,418948.75,390854,28094.75,6.708333333,6520.3,10398
1992,Nebraska,4.25,7.84,4.25,7.84,4.25,7.84,140.3,1188101.167,848371.5833,824192.6667,24178.91667,2.866666667,6520.3,10398
1992,Nevada,4.25,7.84,4.25,7.84,4.25,7.84,140.3,1046897.833,728803.8333,679167.5,49636.33333,6.8,6520.3,10398
1992,New Hampshire,4.25,7.84,4.25,7.84,4.25,7.84,140.3,850002.9167,618087.25,572975.75,45111.5,7.3,6520.3,10398
1992,New Jersey,4.25,7.84,4.25,7.84,4.25,7.84,140.3,6097352.833,4057733.333,3712600.25,345133.0833,8.508333333,6520.3,10398
1992,New Mexico,3.35,6.18,4.25,7.84,4.25,7.84,140.3,1164473.167,736980.9167,683024.5833,53956.33333,7.316666667,6520.3,10398
1992,New York,4.25,7.84,4.25,7.84,4.25,7.84,140.3,14116133.58,8751013.833,7991089,759924.8333,8.683333333,6520.3,10398
1992,North Carolina,3.8,7.01,4.25,7.84,4.25,7.84,140.3,5271772.75,3602583.667,3377626.5,224957.1667,6.25,6520.3,10398
1992,North Dakota,4.25,7.84,4.25,7.84,4.25,7.84,140.3,466195.4167,317182.1667,302676.25,14505.91667,4.566666667,6520.3,10398
1992,Ohio,4.25,7.84,4.25,7.84,4.25,7.84,140.3,8342929.333,5496287.417,5089524.5,406762.9167,7.391666667,6520.3,10398
1992,Oklahoma,4.25,7.84,4.25,7.84,4.25,7.84,140.3,2389341.417,1526031.167,1436344,89687.16667,5.866666667,6520.3,10398
1992,Oregon,4.75,8.76,4.25,7.84,4.75,8.76,140.3,2292833.333,1557807.75,1444532,113275.75,7.275,6520.3,10398
1992,Pennsylvania,4.25,7.84,4.25,7.84,4.25,7.84,140.3,9284188.917,5895352,5455811.417,439540.5833,7.45,6520.3,10398
1992,Rhode Island,4.45,8.2,4.25,7.84,4.45,8.2,140.3,779475.3333,530184.3333,482540.0833,47644.25,8.983333333,6520.3,10398
1992,South Carolina,0,0,4.25,7.84,4.25,7.84,140.3,2699744.667,1799853.667,1678576.75,121276.9167,6.75,6520.3,10398
1992,South Dakota,4.25,7.84,4.25,7.84,4.25,7.84,140.3,511042.6667,360919.25,348416.1667,12503.08333,3.475,6520.3,10398
1992,Tennessee,0,0,4.25,7.84,4.25,7.84,140.3,3875816.417,2468144.167,2309022.25,159121.9167,6.45,6520.3,10398
1992,Texas,3.35,6.18,4.25,7.84,4.25,7.84,140.3,13035341.33,8999534.333,8307879.75,691654.5833,7.683333333,6520.3,10398
1992,Utah,4.25,7.84,4.25,7.84,4.25,7.84,140.3,1250593.5,882295.0833,839407.5,42887.58333,4.875,6520.3,10398
1992,Vermont,4.25,7.84,4.25,7.84,4.25,7.84,140.3,434826.5833,311639.1667,292209.1667,19430,6.25,6520.3,10398
1992,Virginia,3.65,6.73,4.25,7.84,4.25,7.84,140.3,4780309.833,3376569.833,3168239.833,208330,6.158333333,6520.3,10398
1992,Washington,4.25,7.84,4.25,7.84,4.25,7.84,140.3,3857917.583,2645928.75,2455516.75,190412,7.191666667,6520.3,10398
1992,West Virginia,3.8,7.01,4.25,7.84,4.25,7.84,140.3,1415983,787333.5,698941,88392.5,11.23333333,6520.3,10398
1992,Wisconsin,3.8,7.01,4.25,7.84,4.25,7.84,140.3,3766809.167,2695902.583,2558532,137370.5833,5.091666667,6520.3,10398
1992,Wyoming,1.6,2.95,4.25,7.84,4.25,7.84,140.3,339655,239165.25,226218.4167,12946.83333,5.416666667,6520.3,10398
1993,Alabama,0,0,4.25,7.61,4.25,7.61,144.5,3194255.25,1996874,1852598.667,144275.3333,7.241666667,6858.6,10684.2
1993,Alaska,4.75,8.5,4.25,7.61,4.75,8.5,144.5,403383.5833,294227.0833,271265.25,22961.83333,7.8,6858.6,10684.2
1993,Arizona,0,0,4.25,7.61,4.25,7.61,144.5,3070311.083,1941535.083,1818204.583,123330.5,6.366666667,6858.6,10684.2
1993,Arkansas,3.65,6.53,4.25,7.61,4.25,7.61,144.5,1857667,1174327.917,1102373.083,71954.83333,6.133333333,6858.6,10684.2
1993,California,4.25,7.61,4.25,7.61,4.25,7.61,144.5,23149223.33,15266333.5,13810184.25,1456149.25,9.533333333,6858.6,10684.2
1993,Colorado,3,5.37,4.25,7.61,4.25,7.61,144.5,2713377.333,1929184.5,1825447.5,103737,5.383333333,6858.6,10684.2
1993,Connecticut,4.27,7.64,4.25,7.61,4.27,7.64,144.5,2552264,1795078.5,1678564.917,116513.5833,6.483333333,6858.6,10684.2
1993,Delaware,4.25,7.61,4.25,7.61,4.25,7.61,144.5,537232.9167,375912.75,357456.5,18456.25,4.908333333,6858.6,10684.2
1993,District of Columbia,3.9,6.98,4.25,7.61,4.25,7.61,144.5,470871.5,314178.6667,287794,26384.66667,8.4,6858.6,10684.2
1993,Florida,0,0,4.25,7.61,4.25,7.61,144.5,10886513.42,6763882.25,6263668.917,500213.3333,7.4,6858.6,10684.2
1993,Georgia,3.25,5.82,4.25,7.61,4.25,7.61,144.5,5201462.083,3502595.583,3301992.5,200603.0833,5.733333333,6858.6,10684.2
1993,Hawaii,3.85,6.89,4.25,7.61,4.25,7.61,144.5,850657.6667,582391.3333,556851.5833,25539.75,4.383333333,6858.6,10684.2
1993,Idaho,4.25,7.61,4.25,7.61,4.25,7.61,144.5,802922.0833,551559.25,518015.3333,33543.91667,6.075,6858.6,10684.2
1993,Illinois,4.25,7.61,4.25,7.61,4.25,7.61,144.5,8928912.25,6079377.167,5623816.25,455560.9167,7.491666667,6858.6,10684.2
1993,Indiana,3.35,6,4.25,7.61,4.25,7.61,144.5,4342363.917,2949977.583,2799232.167,150745.4167,5.116666667,6858.6,10684.2
1993,Iowa,4.65,8.32,4.25,7.61,4.65,8.32,144.5,2142777.667,1555878.5,1491548.25,64330.25,4.141666667,6858.6,10684.2
1993,Kansas,2.65,4.74,4.25,7.61,4.25,7.61,144.5,1879835.417,1328630.833,1262895.5,65735.33333,4.941666667,6858.6,10684.2
1993,Kentucky,4.25,7.61,4.25,7.61,4.25,7.61,144.5,2894782.417,1800427.833,1688840.75,111587.0833,6.191666667,6858.6,10684.2
1993,Louisiana,0,0,4.25,7.61,4.25,7.61,144.5,3143405,1909737.083,1767305.417,142431.6667,7.458333333,6858.6,10684.2
1993,Maine,4.25,7.61,4.25,7.61,4.25,7.61,144.5,948932,630447.5,587503.9167,42943.58333,6.816666667,6858.6,10684.2
1993,Maryland,4.25,7.61,4.25,7.61,4.25,7.61,144.5,3766632,2661672.833,2502360,159312.8333,5.991666667,6858.6,10684.2
1993,Massachusetts,4.25,7.61,4.25,7.61,4.25,7.61,144.5,4693661.25,3187671.917,2955090.833,232581.0833,7.3,6858.6,10684.2
1993,Michigan,3.35,6,4.25,7.61,4.25,7.61,144.5,7175073.333,4724986,4376797.25,348188.75,7.35,6858.6,10684.2
1993,Minnesota,4.25,7.61,4.25,7.61,4.25,7.61,144.5,3393198.333,2514312.25,2392608.417,121703.8333,4.841666667,6858.6,10684.2
1993,Mississippi,0,0,4.25,7.61,4.25,7.61,144.5,1950747.083,1213023.833,1131436.75,81587.08333,6.733333333,6858.6,10684.2
1993,Missouri,4.25,7.61,4.25,7.61,4.25,7.61,144.5,3962466.167,2686994.833,2519906.667,167088.1667,6.225,6858.6,10684.2
1993,Montana,4.25,7.61,4.25,7.61,4.25,7.61,144.5,626483.0833,425395.0833,399427.6667,25967.41667,6.116666667,6858.6,10684.2
1993,Nebraska,4.25,7.61,4.25,7.61,4.25,7.61,144.5,1201859.667,864070.6667,840045,24025.66667,2.766666667,6858.6,10684.2
1993,Nevada,4.25,7.61,4.25,7.61,4.25,7.61,144.5,1095255.25,767478.8333,714461.75,53017.08333,6.9,6858.6,10684.2
1993,New Hampshire,4.25,7.61,4.25,7.61,4.25,7.61,144.5,857401.5833,620533.1667,582654.8333,37878.33333,6.1,6858.6,10684.2
1993,New Jersey,4.25,7.61,4.25,7.61,4.25,7.61,144.5,6128491.667,4026911.25,3713983.167,312928.0833,7.775,6858.6,10684.2
1993,New Mexico,3.35,6,4.25,7.61,4.25,7.61,144.5,1191936.667,756795.25,701735.25,55060,7.283333333,6858.6,10684.2
1993,New York,4.25,7.61,4.25,7.61,4.25,7.61,144.5,14157687.5,8733959.917,8040966.417,692993.5,7.925,6858.6,10684.2
1993,North Carolina,3.8,6.8,4.25,7.61,4.25,7.61,144.5,5377367.75,3622937.5,3437825.333,185112.1667,5.116666667,6858.6,10684.2
1993,North Dakota,4.25,7.61,4.25,7.61,4.25,7.61,144.5,470059,321776.6667,308015,13761.66667,4.275,6858.6,10684.2
1993,Ohio,4.25,7.61,4.25,7.61,4.25,7.61,144.5,8396165.25,5509013.667,5142152.5,366861.1667,6.675,6858.6,10684.2
1993,Oklahoma,4.25,7.61,4.25,7.61,4.25,7.61,144.5,2413356.917,1535023.583,1448160.583,86863,5.65,6858.6,10684.2
1993,Oregon,4.75,8.5,4.25,7.61,4.75,8.5,144.5,2349662.667,1602024,1490001.75,112022.25,6.983333333,6858.6,10684.2
1993,Pennsylvania,4.25,7.61,4.25,7.61,4.25,7.61,144.5,9322176,5897936.833,5489480.917,408455.9167,6.933333333,6858.6,10684.2
1993,Rhode Island,4.45,7.97,4.25,7.61,4.45,7.97,144.5,780167.75,523421.8333,483956.5833,39465.25,7.541666667,6858.6,10684.2
1993,South Carolina,0,0,4.25,7.61,4.25,7.61,144.5,2739480.333,1826919.5,1693667,133252.5,7.291666667,6858.6,10684.2
1993,South Dakota,4.25,7.61,4.25,7.61,4.25,7.61,144.5,519692,367201.5833,354459.6667,12741.91667,3.458333333,6858.6,10684.2
1993,Tennessee,0,0,4.25,7.61,4.25,7.61,144.5,3936540.667,2535429.083,2387317.25,148111.8333,5.85,6858.6,10684.2
1993,Texas,3.35,6,4.25,7.61,4.25,7.61,144.5,13293974.17,9167770.583,8506125.917,661644.6667,7.216666667,6858.6,10684.2
1993,Utah,4.25,7.61,4.25,7.61,4.25,7.61,144.5,1303474.5,937150.3333,899184.5833,37965.75,4.05,6858.6,10684.2
1993,Vermont,4.25,7.61,4.25,7.61,4.25,7.61,144.5,438619.0833,314421.3333,298057.75,16363.58333,5.208333333,6858.6,10684.2
1993,Virginia,3.65,6.53,4.25,7.61,4.25,7.61,144.5,4853591.667,3370560.5,3195634.75,174925.75,5.2,6858.6,10684.2
